Filename,Category,Description
batch1-0871.jpg,"Retail, Technology","seller: stevens, wright and wright 806 taylor circle suite 942 north kennethstad, az 59088 items no. description nintendo gameboy pocket console green with box mgb-001 japan tested working 59 nintendo ds lite onyx black system console & 6 games mario charger stylus nintendo game boy micro console - black (oxysfbb) sony playstation2 console scph-39000 "" aqua color ""/ tested 11182 nintendo wii console rvl-001 gamecube compatible bundle w controllers games cord sony playstation 5 console - ps5- presale- disc version pre order confirmed summary total qty 5,00 1,00 4,00 5,00 2,00 5,00 vat [%] 10% 11/16/2017 um eacn eacn eacn eacn eacn eacn client: galloway plc 06505 mccarty court new angela, nj 84963 net price 65,00 69,99 130,00 60,00 94,95 849,99 net worth 5 654,84 $5 654,84 net worth 325,00 69,99 520,00 300,00 189,90 4 249,95 vat [%] 10% 10% 10% 10% 10% 10% vat 565,48 $ 565,48 gross worth 357,50 76,99 572,00 330,00 208,89 4 674,95 gross worth 6 220,32 $ 6 220,32"
batch1-0872.jpg,Books & Media,"seller: client: montoya plc moss inc 57965 roach course suite 288 1678 smith pike lake matthew, wy 35612 west lauraburgh, sd 71031 items no. description qty um net price net worth vat [%] gross worth ils quilts of illusion 4,00 each 5,79 23,16 10% 25,48 2. photosynthesis by rabinowitch 4,00 each 11,31 45,24 10% 49,76 by the puzzle palace 1,00 each 4,49 4,49 10% 4,94 4. a history of the indians of the 2,00 each 4,49 8,98 10% 9,88 united states (the 5: that quail robert 5,00 each 4,89 24,45 10% 26,90 6. the complete illustrated works 5,00 each 10,49 52,45 10% 57,70 of lewis carroll by carroll, lewis hardback book summary vat [%] net worth vat gross worth 10% 158,77 15,88 174,65 total $ 158,77 $ 15,88 $ 174,65"
batch1-0873.jpg,Uncategorized,"seller: clark ltd 2333 isabella harbor east daniel, sc 97808 items no. description ae o-zone summary total qty 3,00 vat [%] 10% um each 05/15/2017 client: cunningham-williams 4819 dawn lodge suite 973 south josephbury, wy 32824 net price net worth vat [%] 4,49 13,47 10% net worth vat 13,47 1,35 $ 13,47 $ 1,35 gross worth 14,82 gross worth 14,82 $ 14,82"
batch1-0874.jpg,"Food & Dining, Office Supplies","seller: reynolds plc 748 bernard park apt. 046 east matthew, mi 14088 items no. description qty 1. vina wine bottle opener 5 pc 3,00 set nib summary vat [%] 10% total 07/28/2012 client: gordon, crawford and jacobs 05731 johnathan plain suite 384 west ericborough, il 39257 um net price net worth vat [%] each 19,99 59,97 10% net worth vat 59,97 6,00 $ 59,97 $ 6,00 gross worth 65,97 gross worth 65,97 $ 65,97"
batch1-0875.jpg,Home Furnishings,"seller: summers-bradley 4163 christopher parks apt. 910 johnsonton, me 77345 items no. description ae checkered gabbeh kashkoli oriental area rug contemporary hand-knotted 6x8 carpet summary total qty 1,00 vat [%] 10% 03/12/2016 um each client: ochoa and sons 28650 carter lake suite 474 johnview, ia 11340 net price net worth vat [%] 417,24 417,24 10% net worth vat 417,24 41,72 $ 417,24 $ 41,72 gross worth 458,96 gross worth 458,96 $ 458,96"
batch1-0876.jpg,"Home Furnishings, Books & Media","seller: client: hill plc ward-lindsey 6031 lynn walks apt. 242 1556 davenport greens apt. 902 west carlos, tx 58783 north steven, tx 74063 items no. description qty um net price net worth vat [%] gross worth ils nightmares in the sky: 5,00 each 7,50 37,50 10% 41,25 gargoyles and grotesques 2. spectacular ireland coffee 1,00 each 10,00 10,00 10% 11,00 table book - very large 2 midnight sun(twilight) by 3,00 each 24,99 74,97 10% 82,47 stephenie meyer | hardback uk edition 4. the fifty greatest conspiracies 1,00 each 4,49 4,49 10% 4,94 of all time history s biggest myster summary vat [%] net worth vat gross worth 10% 126,96 12,70 139,66 total $ 126,96 $ 12,70 $ 139,66"
batch1-0877.jpg,"Office Supplies, Books & Media","seller: cohen ltd 021 mccoy trail suite 944 new brianmouth, mn 82778 items no. description qty 1. motorcycle journeys through 1,00 north america : a guide for choosing and planning... 2. king arthur and his knights 5,00 new sealed illustrated leather bound gift hardback 3: java how to program 8th edition 4,00 4. in the footsteps of the russian 1,00 snowman (paperback or softback) a the black (morpheus road) 3,00 6. nutcracker christmas tales new 4,00 sealed illustrated leather bound deluxe hardback de language and woman's place 2,00 by robin lakoff summary vat [%] 10% total 03/11/2013 um eacn eacn eacn eacn eacn eacn eacn client: byrd-george 6504 helen stravenue south eugeneland, ak 77992 net price 6,00 19,99 5/22 25,87 4,49 34,99 4,09 net worth 314,31 $ 314,31 net worth vat [%] 6,00 99,95 20,88 25,87 13,47 139,96 8,18 vat 31,43 $ 31,43 10% 10% 10% 10% 10% 10% 10% gross worth 6,60 109,94 22,97 28,46 14,82 153,96 9,00 gross worth 345,74 $ 345,74"
batch1-0878.jpg,Utilities,"seller: garcia-burton 0340 moran port pattonborough, wi 65859 items no. description qty ils q&a a day: 5-year journal 3,00 2. poor charlie's almanack the wit 5,00 and wisdom of charles t munger 3rd ed. brand new by against all odds : the untold 5,00 story of canada's unlikely hockey heroes 4. enough by helen roseveare 3,00 ae waterfowl illustrated 4,00 6. the messiah 5,00 summary vat [%] 10% total 07/13/2015 um eacn eacn eacn eacn eacn eacn client: miranda-nielsen 8668 rangel stravenue suite 392 port kristen, sd 88510 net price 4,49 64,95 4,41 8,86 5,80 4,49 net worth 432,50 $ 432,50 net worth 13,47 324,75 22,05 26,58 23,20 22,45 vat [%] 10% 10% 10% 10% 10% 10% vat 43,25 $ 43,25 gross worth 14,82 357,23 24,26 29,24 25152) 24,70 gross worth 475,75 $ 475,75"
batch1-0879.jpg,"Food & Dining, Clothing & Apparel","seller: bernard, lang and guerra 8078 david streets kellyport, wy 63167 items no. description qty 1. beach lunch lounge striped 4,00 shirt dress large navy blue white long sleeve causal 2. nwt dra m white embroidered 1,00 nathalie bohemian mini dress summary vat [%] 10% total 06/01/2018 client: arnold group 9485 jacob track gregoryport, va 19550 um net price net worth vat [%] each 16,99 67,96 10% each 20,90 20,90 10% net worth vat 88,86 8,89 $ 88,86 $ 8,89 gross worth 74,76 22,99 gross worth 97,75 $ 97,75"
batch1-0880.jpg,"Office Supplies, Books & Media","seller: reyes ltd 573 harvey port apt. 261 south shawnbury, sd 81249 items no. description 1. a new earth: awakening to your lifes purpose 2: begin the begin : r.e.m.'s early years, paperback by lurie, robert dean, like... 3: gulag archipelago / gulag archipelago volume 2 / 1st edition paperbacks 4. principles of virology, 2 volume set (asm books) summary total qty 3,00 2,00 3,00 2,00 vat [%] 10% 06/21/2018 um client: roberts-kelly 64158 sanchez port suite 042 north kenneth, ct 99449 net price 4,49 17,45 30,00 121,90 net worth 382,17 $ 382,17 net worth vat [%] 13,47 34,90 90,00 243,80 vat 38,22 $ 38,22 10% 10% 10% 10% gross worth 14,82 38,39 99,00 268,18 gross worth 420,39 $ 420,39"
batch1-0881.jpg,"Office Supplies, Books & Media","seller: client: ware group keller inc 879 jones haven apt. 398 801 yolanda gardens apt. 613 port gloria, tn 84764 new lanside, wv 53879 items no. description qty um net price net worth vat [%] gross worth ils dont sweat the small stuff... 1,00 each 4,49 4,49 10% 4,94 and its all small stuff: simple ways to keep 2. book: the lee-enfield by lan 2,00 each 94,95 189,90 10% 208,89 skennerton- signed edition a the last kings of shanghai by 3,00 each 2,99 8,97 10% 9,87 jonathan kaufman 4. arnold ehret rational fasting 1,00 each 6,75 6,75 10% 7,43 1971 paperback collector's edition summary vat [%] net worth vat gross worth 10% 210,11 21,01 231,12 total $ 210,11 $ 21,01 $ 231,12"
batch1-0882.jpg,Technology,"seller: ray, diaz and montes 98107 myers hill suite 080 smithbury, tx 96585 items no. description qty 1. nintendo wii u wup-101(02) 2,00 32gb console - black - us model 2. nintendo wii console complete 4,00 bundle w/extras tested a nintendo wii new super mario 1,00 bros console system bundle gamecube compatible 4. animal crossing downloaded 1,00 3ds nintendo multi color game console white with box 5: microsoft xbox one x 1tb 4k 5,00 ultra hd console black controller works great 1787 summary vat [%] 10% total 04/09/2016 um eacn eacn eacn eacn eacn client: kim-mueller 2271 erickson port suite 772 south kim, dc 98873 net price 40,00 104,99 89,99 154,97 249,00 net worth 1 989,92 $ 1989,92 net worth vat [%] 80,00 10% 419,96 10% 89,99 10% 154,97 10% 1 245,00 10% vat 198,99 $ 198,99 gross worth 88,00 461,96 98,99 170,47 1 369,50 gross worth 2 188,91 $2 188,91"
batch1-0883.jpg,"Office Supplies, Technology","seller: greene ltd uscgc lane fpo ap 22594 items no. description qty ils custom build dell desktop 3,00 computer i5 | 16gb | 2tb | ssd windows 10 pc wifi dvd 2. dell optiplex 9020 sff 2,00 dvd-rw/barebone pc desktop computer no os/cpu/hdd/ram oo dell precision workstation 2,00 computer intel xeon quad core 16gb 1tb windows 10 pro 4. dell desktop computer optiplex 4,00 790 usff core i3 4gb 250gb hd windows 10 pro pc a amd quad core custom built 2,00 gaming pc computer desktop 16gb 2tb blue led 6. hp t520 thin client computer 1,00 amd gx-212jc 1.2ghz 4gb ram tested !!read below!! summary vat [%] 10% total 11/03/2020 client: cruz, martinez and jones 406 baker street wendyshire, wi 08892 um net price net worth vat [%] each 99,00 297,00 10% each 49,99 99,98 10% each 139,00 278,00 10% each 99,95 399,80 10% each 509,99 1 019,98 10% each 37,75 37,75 10% net worth vat 2 132,51 213,25 $2 132,51 $ 213,25 gross worth 326,70 109,98 305,80 439,78 1121,98 41,53 gross worth 2 345,76 $ 2 345,76"
batch1-0884.jpg,Uncategorized,"seller: mcdonald llc psc 2994, box 3599 apo aa 38273 items no. description qty 1. day trading joe ross new hard 2,00 cover english edition summary vat [%] 10% total 03/07/2017 client: carey plc 3063 duncan locks suite 142 collinsside, ky 44444 um net price net worth vat [%] each 125,00 250,00 10% net worth vat 250,00 25,00 $ 250,00 $ 25,00 gross worth 275,00 gross worth 275,00 $ 275,00"
batch1-0885.jpg,Clothing & Apparel,"seller: client: alvarez-woods smith-haynes 7059 bauer squares apt. 050 11054 adrian stream west tammy, tn 81798 port nicholasfort, ne 71131 items no. description qty um net price net worth vat [%] gross worth ils women sexy lingerie lace 1,00 each 0,99 0,99 10% 1,09 dress underwear babydoll sleepwear g-string bikini lot 2. nwt boohoo sabra emerald 4,00 each 4,99 19,96 10% 21,96 green floral ruffle dress sz 12 a sexy lingerie lace dress 1,00 each 5,19 5,19 10% sa babydoll women's underwear nightwear sleepwear g-string summary vat [%] net worth vat gross worth 10% 26,14 2,61 28,75 total $ 26,14 $ 2,61 $ 28,75"
batch1-0886.jpg,"Technology, Footwear & Athletic Wear","seller: white group 760 rowe passage suite 175 sharonstad, mn 16054 items no. description qty ils nike air jordan 7 retro bg 4,00 ‘bordeaux' 2015 304774-034 gs youth size 4y 2. under armour ua curry 3 2,00 black/black size 6y a ugg australia girl's classic 4,00 short red hearts boots 3 youth - new 4. puma rs dreamer super 4,00 mario 64 nintendo little kids us 2.5 5: kids jordan 7 retro sz 2y 1,00 6. puma pre-school scuderia 2,00 ferrari drift cat 5 ultra il shoes boys 12c 1 jordan nike kid air 1 retro high 5,00 black gray elephant size 7y 838850-013 summary total vat [%] 10% 02/17/2012 um eacn eacn eacn eacn eacn eacn eacn client: chavez, harrell and parker 76796 stephanie burgs suite 040 lake nataliebury, sc 66574 net price 79,95 4,90 79,99 125,00 72,00 21,22 50,00 net worth 1514,00 $1514,00 net worth vat [%] 319,80 9,80 319,96 500,00 72,00 42,44 250,00 vat 151,40 $ 151,40 10% 10% 10% 10% 10% 10% 10% gross worth 351,78 10,78 351,96 550,00 79,20 46,68 275,00 gross worth 1 665,40 $ 1665,40"
batch1-0887.jpg,"Footwear & Athletic Wear, Clothing & Apparel","seller: white plc 26881 gregory loaf suite 262 frenchmouth, al 15024 items no. description 1. ricosta bge boys everyday casual sandals new size 33/ us 2 2. blueteeth led galaxy projector starry night lamp star projection night light usb 3: kid's unicorn sunglasses girls rainbow mythical fashion shades summary total 10/02/2017 qty um 2,00 each 4,00 each 3,00 each vat [%] 10% client: elliott-cole 912 coleman mountains apt. 947 new brittanymouth, tx 87230 net price 45,00 28,49 9,95 net worth 233,81 $ 233,81 net worth vat [%] gross worth 90,00 10% 99,00 113,96 10% 125,36 29,85 10% 32,83 vat gross worth 23,38 257,19 $ 23,38 $ 257,19"
batch1-0888.jpg,Food & Dining,"seller: long, mcclain and harmon 431 marquez ramp suite 716 west joshua, tx 45363 items no. description 1. two new cork cage ornaments: wine barrel & wine bottle bar tree decorations! summary total 08/09/2018 client: henry ltd 06376 james burg lewisland, sc 66050 qty um net price net worth vat [%] gross worth 4,00 each tb 73) 47,00 10% 51,70 vat [%] net worth vat gross worth 10% 47,00 4,70 51,70 $ 47,00 $ 4,70 $ 51,70"
batch1-0889.jpg,"Food & Dining, Home Furnishings","49580 keith ferry apt. 170 seller: client: lambert-murphy dalton-pope 67341 kennedy brook apt. 901 jonesmouth, hi 64478 port johnburgh, items no. description qty um ils fluffy floor mat anti-skid 5,00 each shaggy area rugs dining living room carpet home decor 2. handmade tribal geometric 2,00 each design 4x6 indo-gabbeh oriental rug kids room carpet 3: striped contemporary gabbeh 1,00 each kashkoli oriental area rug handmade wool carpet 6x8 summary vat [%] 10% total nj 58435 net price 3,89 272,60 417,24 net worth 981,89 $ 981,89 net worth vat [%] 19,45 545,20 417,24 vat 98,19 $ 98,19 10% 10% 10% gross worth 21,40 599,72 458,96 gross worth 1 080,08 $ 1 080,08"
batch1-0890.jpg,"Office Supplies, Technology","seller: green, oliver and smith 442 barrera viaduct apt. 044 ashleyfort, dc 23294 items no. description 2 gaming computers w5 pro mini pocket pc windows 10 computer stick intel z8350 quad core custom built windows 98 retro gaming industrial pc computer p2 b montego ii 5gb 10-core gaming computer desktop pc tower 3tb quad 16gb ddr4 amd graphics wifi pc. fast i7 rgb gaming desktop pc computer vr-ready wifi aaa fortnite gtav pubg ig3 hp computer 8300 elite usdt, i3-3220@3.3ghz, 8gb ram, no hdd, windows 7/10 coa dell desktop pc computer core 2 duo cpu 500gb 4gb dual 19"" lcd wifi windows 10 summary total qty 4,00 2,00 4,00 5,00 4,00 5,00 3,00 vat [%] 10% 05/13/2021 um eacn eacn eacn eacn eacn eacn eacn client: davenport, cooper and clayton 735 meghan highway robertberg, co 98625 net price 1 300,00 119,00 409,99 618,49 790,00 63,00 144,95 net worth 14 080,26 $ 14 080,26 net worth 5 200,00 238,00 1 639,96 3 092,45 3 160,00 315,00 434,85 vat [%] 10% 10% 10% 10% 10% 10% 10% vat 1 408,03 $ 1 408,03 gross worth 5 720,00 261,80 1 803,96 3 401,70 3 476,00 346,50 478,33 gross worth 15 488,29 $ 15 488,29"
batch1-0891.jpg,"Office Supplies, Technology","seller: smith-ramirez uss harvey fpo ap 29838 items no. description qty 1. hp xw9400 amd dual core 1,00 2216 2.6ghz /8gb/250gb/ pc computer / desktop 2. dell 7010 desktop computer 4,00 intel core i5 3.10 windows 10 pro 64 500gb hd 4gb ram 3: dell optiplex desktop computer 2,00 pc quad core i5 16gb 1tb hd wifi windows 10 pro 4. ibuypower gaming computer 4,00 amd ryzen 3 3100, radeon rx 550, 240gb ssd, wifi ready s: hp desktop computer 400 g1 1,00 core i3 3.4ghz 8gb 256gb ssd 19"" lcd windows 10 pc 6. amd quad core custom built 1,00 gaming pc computer desktop 16gb 2tb blue led summary vat [%] 10% total 01/18/2018 um eacl eac eac eac eac eac h client: reid, ryan and butler psc 0572, box 4796 apo ae 87422 net price 225,00 241,60 169,95 509,95 139,95 509,99 net worth 4 221,04 $4 221,04 net worth 225,00 966,40 339,90 2 039,80 139,95 509,99 vat [%] 10% 10% 10% 10% 10% 10% vat 422,10 $ 422,10 gross worth 247,50 1 063,04 373,89 2 243,78 153,94 560,99 gross worth 4 643,14 $ 4 643,14"
batch1-0892.jpg,"Transportation, Footwear & Athletic Wear","seller: soto-carson 55690 ashley bridge claudiafurt, ct 32907 items no. description qty 1. sperry top-sider boys toddlers 4,00 lace tie boat shoes brown 13m new 2. deer stag kids landry boys 3,00 lace up sneakers gray/blue size 6 oo durango lil' little kid saddle 1,00 western casual western tan boys - size 2m 4. lotto youth boys fuerzapura 3,00 l500 jr soccer cleats size 2.5 white blue m6147 2.5y s: kids jordan 7 retro sz 2y 1,00 6. saucony boys' ride iso 5,00 sneaker, white/blue/vizi red, 7 m us little kid ee native charley white 2,00 sandals~size infant/child 6~boys/girls~very good condition summary vat [%] 10% total 11/18/2011 um eacn eacn eacn eacn eacn eacn eacn client: wong, le and hall 2113 snyder key apt. 223 hensleyburgh, fl 21218 net price 37,69 28,99 68,00 19,99 72,00 27,99 13,00 net worth 603,65 $ 603,65 net worth vat [%] 150,76 10% 86,97 10% 68,00 10% 59,97 10% 72,00 10% 139,95 10% 26,00 10% vat 60,37 $ 60,37 gross worth 165,84 95,67 74,80 65,97 79,20 153,94 28,60 gross worth 664,02 $ 664,02"
batch1-0893.jpg,Uncategorized,"seller: curtis group 95171 brenda mountain suite 098 laraport, al 73125 items no. description qty um ils basic river canoeing 3,00 each 2. merry robin hood by h. pyle 5,00 each new sealed illustrated leather bound gift hardback summary vat [%] 10% total 08/02/2020 client: berry-barnes 23173 emily ways suite 047 east tracyhaven, ut 46706 net price 4,89 19,99 net worth 114,62 $ 114,62 net worth 14,67 99,95 vat 11,46 $ 11,46 vat [%] 10% 10% gross worth 16,14 109,94 gross worth 126,08 $ 126,08"
batch1-0894.jpg,Food & Dining,"seller: rivera-thompson 0115 brown drives ryanside, nm 95662 items no. description qty ils ol' red wine glasses ball mason 5,00 jar fancy rednecks set of 2 new in box 2. single bottle wine holder mini 1,00 bar painted & signed by artist alejandro lopez 3: a pair of wine glasses drawer 1 4,00 e 4. lolita ""wine bouquet"" hand 1,00 painted and decorated wine glass nib 5: lifefactory 17 oz wine glass 4 3,00 pack with silicone sleeves, grass green summary vat [%] 10% total 12/31/2014 um eacn eacn eacn eacn eacn client: pearson, gibbs and ayala 795 brittany points suite 504 riceland, az 55140 net price 35,00 39,99 7,30 20,00 27,99 net worth 348,16 $ 348,16 net worth vat [%] 175,00 10% 39,99 10% 29,20 10% 20,00 10% 83,97 10% vat 34,82 $ 34,82 gross worth 192,50 43,99 32) 12 22,00 92,37 gross worth 382,98 $ 382,98"
batch1-0895.jpg,Uncategorized,"seller: jones, bryant and ball 217 sandra freeway apt. 085 camachoton, wi 89216 items no. description qty 1. merry robin hood by h. pyle 5,00 new sealed illustrated leather bound gift hardback summary vat [%] 10% total um each 03/12/2015 client: jenkins inc 71278 kenneth lock apt. 457 marcustown, mn 28696 net price net worth vat [%] 19,99 99,95 10% net worth vat 99,95 9,99 $ 99,95 $ 9,99 gross worth 109,94 gross worth 109,94 $ 109,94"
batch1-0896.jpg,Clothing & Apparel,"seller: gibson ltd 92975 scott mount lake laurentown, nd 29361 items no. description 1. escada long black dress sz 40 100% silk lining 2: lilly pulitzer lillywood california 8 shift dress 3: guess white halter dress size 10 4. women elegant fashion o-neck knee length short sleeve retro floral print dress 5: sandro dress 6. women sexy lingerie lace dress underwear babydoll sleepwear g-string bikini lot dk women's almatrichi madrid dress chevron boho ethnic exotic tribal size 42 l summary total qty 3,00 1,00 5,00 1,00 5,00 2,00 2,00 vat [%] 10% 06/01/2012 um eacn eacn eacn eacn eacn eacn eacn client: net price 74,99 76,00 13,00 12,00 80,00 0,99 54,86 net worth 889,67 $ 889,67 gomez-martinez 225 king roads west scott, nv 81463 net worth vat [%] 224,97 10% 76,00 10% 65,00 10% 12,00 10% 400,00 10% 1,98 10% 109,72 10% vat 88,97 $ 88,97 gross worth 247,47 83,60 71,50 13,20 440,00 2,18 120,69 gross worth 978,64 $ 978,64"
batch1-0897.jpg,Food & Dining,"seller: colon and sons 79677 harrison square cassandrachester, fl 16788 items no. description qty um ils vintage wine basket holder - 3 3,00 each bottles 2: stemware rack display kitchen 5,00 each wine glass holder bottle carbon steel free punch summary vat [%] 10% total 01/13/2013 client: estes-ferguson 026 webb roads east michael, or 60154 net price net worth vat [%] 32,99 98,97 10% 42,32 211,60 10% net worth vat 310,57 31,06 $ 310,57 $ 31,06 gross worth 108,87 232,76 gross worth 341,63 $ 341,63"
batch1-0898.jpg,Retail,"seller: cox-ortega 52235 rivera ridges suite 139 port alexanderstad, nh 49836 items no. description 1. die with zero by bill perkins (p'.d,'f, 2020) summary total qty 4,00 vat [%] 10% um each 05/05/2013 client: giles inc 7847 rosales lakes apt. 767 west loristad, wy 38537 net price net worth vat [%] 3,49 13,96 10% net worth vat 13,96 1,40 $ 13,96 $ 1,40 gross worth 15,36 gross worth 15,36 $ 15,36"
batch1-0899.jpg,Home Furnishings,"seller: client: rios-ramirez tate, scott and kennedy 48235 alexander roads 54302 thomas glens west thomasfort, ma 35194 north barbarabury, de 46325 items no. description qty um net price net worth vat [%] gross worth 1. 34""x34"" marble round top 5,00 each 1 900,00 9 500,00 10% 10 450,00 coffee table elephant floral inlaid art christmas gifts 2. 4'x2' black center top table 4,00 each 3 688,00 14 752,00 10% 16 227,20 italian marquetry gemstone art columba's day gift summary vat [%] net worth vat gross worth 10% 24 252,00 2 425,20 26 677,20 total $ 24 252,00 $ 2 425,20 $ 26 677,20"
batch1-0900.jpg,Footwear & Athletic Wear,"seller: jones, english and perry 74041 brian camp suite 502 east james, sc 21896 items no. description qty 1. sperry top-sider boys toddlers 5,00 lace tie boat shoes brown 13m new 2. native charley white 3,00 sandals~size infant/child 6~boys/girls~very good condition a jordan sneakers size 3.5 youth 3,00 red and blue 4. puma boys youth universal fg 1,00 jr soccer cleats 2.5 white high red new futbol a nwt the childrens place boys 4,00 tan lace up boots 4 summary vat [%] 10% total 08/11/2019 um eacn eacn eacn eacn eacn client: diaz ltd 166 david mission lake seanview, ny 94455 net price net worth vat [%] 37,69 188,45 10% 13,00 39,00 10% 9,99 29,97 10% 19,99 19,99 10% 20,99 83,96 10% net worth vat 361,37 36,14 $ 361,37 $ 36,14 gross worth 207,29 42,90 32,97 21,99 92,36 gross worth 397,51 $ 397,51"
batch1-0901.jpg,Technology,"seller: richardson plc 0026 beck circles port melissa, mi 01924 items no. description qty ils nintendo disk system console 2,00 + ram adapter / new belt , working / tested 2. l442 nintendo gamecube 1,00 official console orange japan gc w/controller adapter oo sony playstation2 slim console 3,00 set "" scph-90000 / white ""/ tested working 11193 4. sony playstation 2 fat console 1,00 ps2 scph-30001 5: nintendo wii console rvl-001 2,00 complete hookups w/ mario&sonic; tested / working 6. ps4 playstation 4 500 gb 2,00 console cuh-1115a bundle, 1 controller, 8 games summary vat [%] 10% total 04/01/2016 um eacn eacn eacn eacn eacn eacn client: alvarado and sons 06008 rice port west michael, wi 65928 net price net worth vat [%] 42,00 84,00 10% 69,99 69,99 10% 90,00 270,00 10% 80,00 80,00 10% 78,88 157,76 10% 349,99 699,98 10% net worth vat 1 361,73 136,17 $ 1 361,73 $ 136,17 gross worth 92,40 76,99 297,00 88,00 173,54 769,98 gross worth 1 497,90 $ 1497,90"
batch1-0902.jpg,Clothing & Apparel,"seller: arnold, watson and taylor 251 karen extensions apt. 871 danielstad, mn 83642 items no. description qty ils new young fabulous broke yfb 3,00 blue ombre overlay halter maxi dress sz medium $286 summary vat [%] 10% total um each 10/05/2014 client: mcclure-thompson 95024 kirby pike east hannahfurt, al 71725 net price net worth vat [%] 55,00 165,00 10% net worth vat 165,00 16,50 $ 165,00 $ 16,50 gross worth 181,50 gross worth 181,50 $ 181,50"
batch1-0903.jpg,"Food & Dining, Office Supplies","seller: mcgrath-ruiz 96052 arnold mountain east sara, sd 80652 items no. description 1. mdesign metal wine rack storage organizer, 6 bottles - chrome 2. new never used crofton chefs collection wine cooling stick in package 3: refinery wine opener summary total 12/30/2012 qty um 3,00 each 4,00 each 2,00 each vat [%] 10% client: chavez, burke and jones 469 mcdonald mountains apt. 860 lake jason, mi 93514 net price 22,99 3,00 10,00 net worth 100,97 $ 100,97 net worth vat [%] gross worth 68,97 10% 75,87 12,00 10% 13,20 20,00 10% 22,00 vat gross worth 10,10 111,07 $ 10,10 $ 111,07"
batch1-0904.jpg,"Office Supplies, Technology","seller: client: coffey-smith russo, fernandez and may 55039 lane point 5493 richard lock new peterport, in 12968 south justin, ak 94764 items no. description qty um net price net worth vat [%] gross worth ils dell optiplex windows 10 pro 5,00 each 149,95 749,75 10% 824,73 desktop computer pc i5 4th gen 3.2ghz 8 gb 2 tb hdd 2. desktop computers gaming 4,00 each 188,00 752,00 10% 827,20 build from scratch a dell desktop computer pc core 1,00 each 124,95 124,95 10% 137,45 i5 3.1ghz 8gb ram 500gb hd wifi dvd windows 10 4. dell optiplex 990 mt computer 3,00 each 269,95 809,85 10% 890,83 pc quad core i7 3.4ghz 16gb 2tb hd windows 10 pro 5: viewsonic vot 133 nettop mini 5,00 each 39,99 199,95 10% 219,95 pc computer vs14165 e-350 @ 1.6ghz 2gb 320gb no os summary vat [%] net worth vat gross worth 10% 2 636,50 263,65 2 900,15 total $ 2 636,50 $ 263,65 $ 2 900,15"
batch1-0905.jpg,"Home Furnishings, Clothing & Apparel","seller: williams, coleman and parrish 716 johnson mountain suite 119 south lisa, ct 42270 items no. description qty 1. women spaghetti strap 4,00 bodycon mini dress sexy party club wear summer short dress 2. r&m; richards woman's 4,00 blue print long dress with shrug jacket size 18w nwt bh wd ny black & off white 4,00 dress size 8 button front 4. escada long black dress sz 40 1,00 100% silk lining s: xhilaration womens l burgandy 5,00 boho embroidered festival mini dress new 6. lilly pulitzer xs spike the punch 4,00 cassie cotton dress with quarter sleeves summary vat [%] 10% total 06/05/2013 um eacn eacn eacn eacn eacn eacn client: lyons-manning 364 melissa brooks veronicaland, il 74914 net price 4,47 29,99 10,00 74,99 14,95 44,89 net worth 507,14 $ 507,14 net worth 17,88 119,96 40,00 74,99 74,75 179,56 vat [%] 10% 10% 10% 10% 10% 10% vat 50,71 $ 50,71 gross worth 19,67 131,96 44,00 82,49 82,23 197,52 gross worth 557,85 $ 557,85"
batch1-0906.jpg,"Office Supplies, Clothing & Apparel","seller: murphy plc 899 day pine kimberlymouth, ga 71157 items no. description qty ils womens sparkle dress size 2x 5,00 holiday party red metallic 23 new nwt open back 1,00 xhileration plum lacy dress womens size medium 10/12 oo windsor womens black and pink 3,00 bodycon sleeveless dress, womens size small 4. shein blue and white striped 5,00 wrap dress 5: sequence dress size small 4,00 6. vintage gothic lolita dress 2,00 women loose puff sleeve pure color princess dresses 7. talbots petite 8 navy & white 2,00 dandelion puffs sleeveless dress summary vat [%] 10% total 07/16/2011 um eacn eacn eacn eacn eacn eacn eacn client: smith, le and johnson 2902 jessica lake suite 300 north gabriela, wi 08851 net price 9,99 2,99 als) 615) 8,00 35,00 22,77 14,99 net worth 355,95 $ 355,95 net worth 49,95 2,99 47,49 40,00 140,00 45,54 29,98 vat [%] 10% 10% 10% 10% 10% 10% 10% vat 35,60 $ 35,60 gross worth 54,95 3,29 52,24 44,00 154,00 50,09 32,98 gross worth 391,55 $ 391,55"
batch1-0907.jpg,Home Furnishings,"seller: client: perez, hurst and martinez kemp, barber and hanson 011 emily harbor 673 jones bridge suite 081 sweeneyshire, nj 36988 sotoberg, ct 94741 items no. description qty um net price net worth vat [%] gross worth 1. yilong 6.56'x9.84' blue 1,00 each 4 800,00 4 800,00 10% 5 280,00 handknotted silk carpet easy to clean indoor rug ywx137a 2. yilong 5.5'x8' handknotted 3,00 each 10 560,00 31 680,00 10% 34 848,00 silk area rugs home decor classic blue carpet 0790 oo world map round carpets room 4,00 each 83,78 635,12) 10% 368,63 printed area rug blue floor mat bedroom play mat 4. yilong 4'x6' handmade carpet 2,00 each 3 600,00 7 200,00 10% 7 920,00 hunting scene hand knotted silk rugs 079b summary vat [%] net worth vat gross worth 10% 44 015,12 4 401,51 48 416,63 total $ 44 015,12 $4 401,51 $ 48 416,63"
